,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///docs/examples/dynamics/dyn_scheduler.py:26:25:26:50""]] should not be used.","/docs/examples/dynamics/dyn_scheduler.py","26","25","26","50"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///taskiq/cli/scheduler/run.py:210:23:210:39""]] should not be used.","/taskiq/cli/scheduler/run.py","210","23","210","39"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///taskiq/cli/scheduler/run.py:213:31:213:47""]] should not be used.","/taskiq/cli/scheduler/run.py","213","31","213","47"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///tests/schedule_sources/test_label_based.py:16:32:16:48""]] should not be used.","/tests/schedule_sources/test_label_based.py","16","32","16","48"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///tests/scheduler/test_label_based_sched.py:21:32:21:48""]] should not be used.","/tests/scheduler/test_label_based_sched.py","21","32","21","48"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///tests/scheduler/test_label_based_sched.py:80:26:80:42""]] should not be used.","/tests/scheduler/test_label_based_sched.py","80","26","80","42"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///tests/scheduler/test_label_based_sched.py:81:26:81:42""]] should not be used.","/tests/scheduler/test_label_based_sched.py","81","26","81","42"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///tests/api/test_scheduler.py:19:37:19:53""]] should not be used.","/tests/api/test_scheduler.py","19","37","19","53"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///tests/api/test_scheduler.py:34:37:34:53""]] should not be used.","/tests/api/test_scheduler.py","34","37","34","53"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///tests/cli/scheduler/test_task_delays.py:12:12:12:37""]] should not be used.","/tests/cli/scheduler/test_task_delays.py","12","12","12","37"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///tests/cli/scheduler/test_task_delays.py:43:13:43:38""]] should not be used.","/tests/cli/scheduler/test_task_delays.py","43","13","43","38"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///tests/cli/scheduler/test_task_delays.py:58:12:58:37""]] should not be used.","/tests/cli/scheduler/test_task_delays.py","58","12","58","37"
