,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///app/handler/contest_record.py:79:18:79:34""]] should not be used.","/app/handler/contest_record.py","79","18","79","34"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///app/core/predictor.py:31:39:31:55""]] should not be used.","/app/core/predictor.py","31","39","31","55"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///app/core/predictor.py:67:20:67:36""]] should not be used.","/app/core/predictor.py","67","20","67","36"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///app/core/predictor.py:85:39:85:55""]] should not be used.","/app/core/predictor.py","85","39","85","55"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///app/handler/question.py:73:22:73:38""]] should not be used.","/app/handler/question.py","73","22","73","38"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///app/schedulers.py:38:11:38:27""]] should not be used.","/app/schedulers.py","38","11","38","27"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///app/schedulers.py:108:11:108:27""]] should not be used.","/app/schedulers.py","108","11","108","27"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///app/schedulers.py:135:11:135:27""]] should not be used.","/app/schedulers.py","135","11","135","27"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///app/handler/submission.py:154:18:154:34""]] should not be used.","/app/handler/submission.py","154","18","154","34"
,"Deprecated methods are dangerous and can cause silent failures or unexpected behaviour.","warning","Deprecated methods such as [[""utcnow""|""relative:///app/handler/user.py:91:49:91:65""]] should not be used.","/app/handler/user.py","91","49","91","65"
